"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,5,113082978,1,1,10776101
2019,5,113086209,1,1,10783929
2019,4,113083329,1,11,10783974
2019,4,113074139,1,11,10780187
2019,5,113089213,,,10780206
2019,4,113089215,1,11,10780210
2019,12,113089215,8,1,10780209
2019,13,113089969,2,9,10786744
2019,5,107450733,0.004,1,9833657
2019,5,115377881,0.5,1,11198847
2019,12,115387482,,,11198871
2019,12,115387707,1.53,1,11198905
2019,16,115381850,4,1,11194885
2019,4,115381850,0.4,1,11184658
2019,5,115381913,0.003,1,11198919
2019,5,115378317,111.9,1,11198930
2019,5,115378351,35.36,1,11184692
2019,5,115378386,3.28,1,11184696
2019,5,115387932,0.042,1,11194929
2019,15,115378432,0.001,1,11184709
2019,5,115382208,3.2,1,11194956
2019,12,115382208,4.2,1,11194957
2019,5,115388704,9,1,11195036
2019,5,115388983,1,1,11184925
2019,5,115390026,2,1,11195130
2019,5,115383187,1,11,11185039
2019,5,115390278,15,1,11199229
2019,5,115390285,1,1,11195163
2019,5,115390285,1,11,11195164
2019,12,115383348,1,1,11195179
2019,12,115383378,1,1,11195185
2019,5,115390362,20,1,11199257
2019,17,115394505,5.4,1,11185087
2019,5,115394508,8.4,1,11199268
2019,5,115390468,7,1,11185098
2019,16,115383466,7,1,11185103
2019,17,115383466,7,9,11185102
2019,5,115383466,12,1,11195206
2019,5,115383487,33.5,1,11185106
2019,5,115390519,2,1,11185111
2019,5,115390525,1,9,11185116
2019,5,115390530,1,1,11185119
2019,5,115394658,2.201,1,11199294
2019,5,115390540,0.601,1,11185126
2019,12,115390550,3.1,1,11185128
2019,5,115390569,2,1,11199297
2019,5,115383555,6.801,1,11195223
2019,5,115394700,1,1,11199299
2019,4,115394767,2,9,11185143
2019,5,115367813,1,1,11198603
2019,5,115374173,1,1,11194721
2019,1,115368237,1,1,11198637
2019,13,115368237,1,1,11198636
2019,1,115368323,1,1,11198644
2019,5,115368588,1,11,11198657
2019,1,115368588,1,11,11198656
2019,4,115376134,1,1,11194742
2019,17,115376134,2,1,11194741
2019,5,115368821,1,11,11198669
2019,17,115368938,2,1,11198682
2019,8,115368938,2,1,11198683
2019,5,115368938,4,1,11198684
2019,17,115369159,4,1,11198709
2019,5,115369159,1,11,11198710
2019,5,115369159,4,1,11198711
2019,5,115379995,1,1,11198729
2019,5,115384485,1,11,11198733
2019,5,115384789,1,1,11198755
2019,17,115384925,5,1,11198772
2019,1,115384925,3,1,11198773
2019,4,115376858,2,1,11184549
2019,12,115385803,,,11198803
2019,5,115380677,76,1,11198804
2019,5,115377192,1,1,11198807
2019,5,115377278,9.64,1,11198810
2019,12,115386458,,,11198829
2019,5,115386537,10,1,11198831
2019,1,115386537,0.5,1,11194823
2019,5,115387393,,,11198838
2019,5,115377888,1,9,11194836
2019,5,115381651,1,9,11194851
2019,5,115377990,22,1,11184614
2019,12,115378102,0.18,1,11184629
2019,5,115387777,1,11,11184659
2019,5,115378275,0.48,1,11184674
2019,5,115381937,45289,1,11194910
2019,5,115381999,1,9,11194919
2019,16,110545184,1,9,10379383
2019,5,110543308,1,1,10369751
2019,12,115378604,,,11194948
2019,5,115378655,,,11184738
2019,5,115382324,29.3,1,11198986
2019,12,115378813,1.3,1,11198988
2019,12,115388257,0.6,1,11184774
2019,17,115388319,3,9,11184787
2019,5,115379014,1,1,11184811
2019,3,115388438,0.5,1,11195005
2019,5,115388443,2,3,11199032
2019,5,115382532,2,9,11199038
2019,5,115379113,1,9,11195012
2019,5,115382552,1,1,11184836
2019,5,115389283,1,1,11199063
2019,1,115388646,1,3,11199066
2019,4,115382852,,,11184890
2019,5,115389631,69.4,1,11184906
2019,5,115389011,3,1,11184928
2019,5,115389754,1,9,11195077
2019,5,115389759,1,1,11184930
2019,5,115382973,2.6,1,11199159
2019,5,115383015,1.232,1,11195093
2019,5,115389080,8.863,1,11199166
2019,5,115389990,5,1,11184999
2019,5,115383113,1,1,11185005
2019,5,115390022,1.38,1,11185010
2019,16,115390022,3,9,11185011
2019,5,115390027,17.53,1,11195133
2019,5,115390052,2.79,1,11185025
2019,4,115390076,0.1,1,11195140
2019,17,115383168,1,11,11199194
2019,5,115383305,2,1,11185062
2019,4,115394440,1,1,11199251
2019,5,115394460,1,1,11199256
2019,5,115390376,4,1,11185081
2019,5,110546320,6.2,1,10379652
2019,8,110546336,2.5,9,10379657
2019,17,110555314,1,1,10379661
2019,16,110555325,15,9,10370154
2019,17,110555333,4,1,10375985
2019,5,110555330,2,1,10370157
2019,12,110546378,0.01,1,10370165
2019,12,110546378,0.1,7,10375988
2019,5,110555405,2.3,1,10370173
2019,17,110550081,6.3,1,10379671
2019,12,110550102,1,1,10370193
2019,12,110555536,1,1,10370200
2019,5,110546489,8.7,1,10379685
2019,5,110555575,,,10370214
2019,5,110546550,1,1,10376015
2019,5,110555708,10,1,10370242
2019,2,110555759,2,9,10370247
2019,5,110555779,20,1,10370248
2019,5,110555814,5,1,10370250
2019,5,110555827,3,1,10379713
2019,5,110546671,1,3,10379722
2019,5,110546677,1,3,10376022
2019,5,110555890,1,1,10370276
2019,5,110555910,1,3,10370285
2019,4,110550234,1,9,10379728
2019,4,110555982,1,1,10370289
2019,5,110550251,1,1,10370290
2019,5,110556046,1,1,10370299
2019,16,110545197,24,1,10369753
2019,5,110545197,31,1,10379391
2019,4,110545197,3,1,10369754
2019,17,110549275,1,11,10379398
2019,5,110543341,1,11,10379408
2019,4,110545384,,,10379446
2019,5,110545405,28.19,1,10379452
2019,5,110549482,24,1,10375844
2019,5,110544177,6.52,1,10369912
2019,12,110545797,13.5,1,10379521
2019,5,110554460,1.3,1,10379541
2019,5,110545863,7,1,10369972
2019,12,110554772,1.6,1,10375894
2019,12,110549735,2,1,10375895
2019,12,110554810,1,11,10370014
2019,16,110554814,40,9,10370015
2019,5,110546042,5,1,10370023
2019,12,110546042,11.64,1,10370022
2019,5,110549775,3,1,10379557
2019,5,110549804,1,1,10379566
2019,5,110546095,0.65,1,10379571
2019,12,110549837,2,1,10375925
2019,4,110546123,1,1,10379590
2019,5,110549898,25.7,1,10379619
2019,4,110549898,23,1,10370069
2019,5,110546190,31.7,1,10379623
2019,5,110555043,29.4,1,10375955
2019,5,110555052,323.5,1,10379624
2019,5,110555058,22.1,1,10370081
2019,5,110555056,25,1,10370080
2019,5,110549910,30,1,10379626
2019,16,110555064,35.5,1,10370082
2019,5,110555067,32.8,1,10370086
2019,5,110549915,23.3,1,10375963
2019,5,110555086,23.7,1,10370092
2019,12,110549944,6.2,1,10379634
2019,5,110546248,15.6,1,10379637
2019,5,110546261,60.4,1,10379639
2019,5,110555189,8.7,1,10370124
2019,5,110555195,13.8,1,10370127
2019,5,110555208,6.3,1,10370131
2019,5,110546753,0.3,3,10379733
2019,12,110546760,3,1,10370310
2019,12,110556098,2,1,10370312
2019,17,110556098,2,1,10370311
2019,5,110556129,6,1,10370317
2019,4,110546799,9,1,10379745
2019,16,110556157,1,1,10370327
2019,4,110550326,1,9,10379749
2019,4,110546808,1,1,10379750
2019,5,110546810,1,1,10370330
2019,5,110546813,1,11,10370333
2019,12,110546813,1,11,10379752
2019,12,110546816,1,11,10379753
2019,16,110546816,1,11,10379754
2019,12,110546826,25,1,10379759
2019,12,110546834,0.7,1,10370334
2019,17,110546834,1,11,10379760
2019,12,110546843,1,1,10370336
2019,16,110546851,1,9,10379763
2019,5,110546854,2,1,10379764
2019,12,110546854,1,1,10379765
2019,8,110556213,3,9,10370337
2019,12,110546864,2.08,1,10379769
2019,17,110546875,0.01,1,10370338
2019,5,110550360,1,1,10376043
2019,5,110546893,2,1,10379776
2019,5,110556250,1,1,10370348
2019,5,110546903,3,1,10379784
2019,5,110546925,46.5,1,10379787
2019,5,110546938,0.03,1,10379791
2019,5,110556334,1.1,1,10379798
2019,17,110556716,2,9,10370404
2019,17,110556734,1,11,10376068
2019,12,110547140,1,9,10370412
2019,5,110547161,3,3,10370419
2019,5,110547170,105.9,1,10370423
2019,2,110556853,1.8,1,10370431
2019,17,110547259,,,10379827
2019,17,110557057,,,10370452
2019,17,110547308,,,10370453
2019,5,110547339,2,1,10370458
2019,5,110543564,114.73,1,10369812
2019,12,110549410,,,10375837
2019,1,110545527,,,10369847
2019,8,110545527,,,10379462
2019,5,110545697,1.5,1,10379504
2019,5,110545705,5.83,1,10369916
2019,5,110554293,0.001,1,10379517
2019,5,110549590,1,1,10375868
2019,5,110545820,1,1,10379524
2019,12,110555493,2,1,10370182
2019,17,110555640,0.4,1,10370226
2019,5,110555869,73,1,10379721
2019,5,110550211,1,1,10379723
2019,4,110556150,1,1,10376036
2019,17,110557093,,,10379828
2019,5,110557170,56,1,10379831
2019,5,110557214,4.4,1,10370481
2019,12,110557425,1,11,10379869
2019,4,110549037,2,9,10370856
2019,5,110551304,6.9,1,10380163
2019,12,110565075,60,1,10380311
2019,12,110565076,0.98,1,10381261
2019,1,110565122,2.46,1,10371061
2019,12,110560662,6.8,1,10371072
2019,12,110560712,1,1,10380325
2019,11,110565285,13,9,10381286
2019,2,110560825,4,1,10371097
2019,5,110560825,65,1,10371098
2019,17,110565449,0.001,9,10371126
2019,5,110561181,1,9,10380394
2019,1,110561269,1,1,10371187
2019,5,110565792,1.6,1,10380457
2019,5,110567443,1,1,10381392
2019,5,110553108,1,9,10386385
2019,5,110553209,,,10380523
2019,5,110570820,,,10386424
2019,4,110543324,1,11,10379400
2019,5,110543340,1,2,10375823
2019,5,110543582,486.52,1,10369823
2019,12,110543613,20,9,10369827
2019,5,110543768,,,10375836
2019,17,110545566,1,9,10379468
2019,5,110543990,,,10369869
2019,17,110544120,1,9,10369890
2019,5,110545749,0.01,1,10379512
2019,5,110554294,1,1,10369927
2019,5,110554308,0.001,1,10369930
2019,4,110554794,1,11,10370011
2019,5,110549987,10.5,1,10375973
2019,5,110546450,1,1,10375994
2019,17,110550142,,,10376010
2019,5,110555672,7,1,10370235
2019,17,110555672,1,9,10370234
2019,4,110555985,1,9,10379730
2019,17,110546748,22,9,10370303
2019,5,110546748,10,9,10370302
2019,16,110556155,167,9,10370325
2019,5,110546900,1,1,10379781
2019,5,110556825,2.3,1,10370427
2019,5,110557212,26.6,1,10379837
2019,5,110557252,1,9,10379847
2019,17,110559212,1,11,10370854
2019,5,110549073,0.001,1,10376179
2019,5,110549171,1,1,10370878
2019,5,110549188,1,9,10370885
2019,4,110559518,1,1,10370894
2019,5,110560163,1,1,10371003
2019,5,110551636,1,11,10376247
2019,5,110564852,0.5,1,10380287
2019,12,110560306,6.1,1,10371020
2019,5,110560306,4.3,1,10371021
2019,5,110565440,0.001,9,10371124
2019,17,110551966,0.001,9,10380363
2019,5,110561165,0.002,9,10381304
2019,5,110569307,16,1,10386374
2019,5,110569340,8.25,1,10386375
2019,17,110569571,,,10386379
2019,5,110569785,,,10386390
2019,5,110569905,,,10380521
2019,12,110543872,,,10369845
2019,8,110543906,,,10379464
2019,17,110545576,1,11,10369866
2019,17,110544122,1,11,10369892
2019,5,110544122,2,1,10369891
2019,16,110554455,19.9,1,10379540
2019,5,110554455,0.8,1,10369970
2019,5,110554692,0.004,1,10379555
2019,5,110545985,1,11,10370007
2019,5,110555323,9,1,10370152
2019,17,110555327,1,9,10370156
2019,12,110546456,1,1,10379677
2019,12,110550105,1,1,10379682
2019,5,110555744,1,1,10370244
2019,5,110556128,1,11,10376034
2019,16,110550678,7,9,10379840
2019,17,110549017,,,10380154
2019,5,110559299,0.001,1,10370864
2019,4,110559354,0.5,1,10380167
2019,12,110549151,0.001,1,10370875
2019,5,110559696,1,11,10380212
2019,12,110559696,1,11,10380214
2019,3,110559696,1,11,10380213
2019,12,110560410,0.3,1,10371039
2019,5,110560410,0.6,1,10371040
2019,5,110565105,1,11,10380316
2019,5,110565489,1,11,10380372
2019,5,110552007,0.67,1,10381306
2019,12,110561270,0.5,1,10381321
2019,5,110565705,2,9,10371240
2019,5,110565715,0.1,1,10380439
2019,5,110570058,,,10386397
2019,4,110553327,1,1,10381401
2019,12,110570494,,,10386417
2019,5,110570834,1,1,10380530
2019,5,110543247,4.6,1,10379378
2019,4,115598948,1,1,11262274
2019,5,115604895,3,1,11250189
2019,4,110545396,,,10379448
2019,17,110549504,1,11,10379487
2019,3,110544064,1.8,1,10369880
2019,17,115604932,6.2,1,11250192
2019,5,115599062,2,1,11262285
2019,5,110555049,26.4,1,10370077
2019,8,110546254,2,9,10370113
2019,4,115604862,2,1,11250182
2019,4,110555484,1,1,10370179
2019,12,110555504,1,1,10370185
2019,12,115598913,1,1,11257410
2019,5,115610075,9.601,1,11250211
2019,17,110546520,9.2,1,10370230
2019,5,115599108,15,1,11257439
2019,5,115599174,1,1,11262308
2019,5,110546640,1,9,10370253
2019,5,110546640,1,1,10370252
2019,5,115614241,2,1,11262317
2019,5,115605166,1,9,11262318
2019,5,110555911,2,3,10370287
2019,5,115614246,6,1,11262319
2019,5,110556291,6.9,1,10370367
2019,5,110556296,1.5,1,10370368
2019,17,110547255,,,10370446
2019,8,110556981,0.002,9,10370447
2019,5,110557218,1.3,1,10379839
2019,5,110557240,1,1,10379846
2019,12,110557240,1,1,10379844
2019,2,110557240,1,9,10379845
2019,16,110557272,26,9,10370495
2019,5,110557296,34.69,1,10370501
2019,12,110557415,0.55,1,10370519
2019,5,115610255,1,1,11250242
2019,12,115610267,1,9,11257462
2019,5,115605222,5,1,11250257
2019,12,115605266,1,9,11250263
2019,5,115610464,1,9,11257502
2019,12,115614497,1,1,11262344
2019,12,115605476,3.5,1,11262356
2019,12,115614641,2,1,11250309
2019,5,115610611,4,1,11257540
2019,17,110549163,1,9,10380182
2019,5,110559446,1,1,10370877
2019,5,110564229,2.12,3,10370897
2019,16,110551468,42.003,9,10376218
2019,5,110564773,30,1,10380280
2019,12,110564865,0.07,1,10371017
2019,4,110565145,0.1,1,10381267
2019,1,110560889,1,1,10371107
2019,5,110560915,0.283,1,10380351
2019,16,110552003,0.002,9,10371155
2019,12,110561199,0.1,1,10371172
2019,17,115605536,2,5,11250317
2019,5,110561533,3.41,1,10380452
2019,2,110561621,0.009,1,10386271
2019,5,110569920,,,10386392
2019,5,110553223,,,10380524
2019,5,110553230,,,10380526
2019,8,115605583,1,9,11250328
2019,4,115614696,0.6,1,11257557
2019,17,115605592,1,9,11257560
2019,4,115605592,1,9,11257559
2019,12,115605592,2,9,11257558
2019,5,115605593,0.7,1,11250330
2019,12,115614712,1,9,11262386
2019,12,115610680,0.2,1,11250335
2019,4,115610691,1.94,5,11262389
2019,5,115610719,1,7,11257575
2019,5,115610727,1,1,11250346
2019,12,115614762,66.5,9,11257589
2019,16,115605676,2,9,11250361
2019,17,115610909,6.5,9,11257607
2019,12,115610909,1,9,11257608
2019,5,115605831,1,9,11250387
2019,12,110545125,0.4,1,10369730
2019,5,110543301,2,9,10369749
2019,5,110545366,49.5,1,10369801
2019,5,110543616,7.92,1,10375831
2019,16,110543790,,,10369837
2019,5,110543842,,,10379460
2019,1,110545533,,,10379463
2019,5,110544127,10,1,10369895
2019,12,110544127,4,9,10369894
2019,5,110549542,2.09,1,10375862
2019,1,110554645,0.001,1,10370001
2019,17,110554734,1,11,10370005
2019,5,110550066,1,1,10370171
2019,5,110555462,0.7,1,10379673
2019,12,110555485,1,1,10370180
2019,12,110555506,1,1,10370187
2019,17,110555566,1,11,10376000
2019,5,110555897,1,1,10370278
2019,5,110556199,1,1,10370335
2019,2,110556275,8.9,1,10370357
2019,5,110556275,2.5,1,10370356
2019,16,110556283,0.3,1,10370364
2019,5,110547519,1,11,10379867
2019,5,110543569,51.75,1,10369816
2019,12,110543791,,,10369838
2019,12,110544006,5,1,10375848
2019,5,110544074,1,1,10369881
2019,5,110544082,,,10369882
2019,5,110544187,1.77,1,10369915
2019,5,110545769,1,1,10369925
2019,16,110546003,6,9,10375896
2019,5,110555022,25.1,1,10379617
2019,5,110549992,1,9,10370130
2019,17,110555440,10.5,1,10370175
2019,5,110555647,10,1,10379699
2019,12,110555684,4,1,10370239
2019,5,110546565,1,1,10370241
2019,5,110546597,2,1,10379708
2019,5,110556317,0.6,1,10370373
2019,5,110546957,1,11,10379800
2019,5,110547160,0.3,3,10370418
2019,5,110550677,3.6,1,10376082
2019,5,110557227,3.7,1,10370485
2019,5,110548993,1,1,10380152
2019,5,110559349,0.3,1,10370866
2019,5,110551332,1,1,10376185
2019,4,110559635,0.001,1,10370914
2019,5,110551806,6.2,1,10380323
2019,12,110565262,0.3,1,10380329
2019,5,110560961,1,3,10380355
2019,5,110565400,2,1,10380356
2019,5,110565520,3,1,10371142
2019,5,110551989,1,11,10380383
2019,17,110561178,2,9,10371160
2019,5,110565573,1.8,1,10371166
2019,17,110565585,1,1,10380401
2019,12,110552110,0.1,1,10381342
2019,5,110570195,1,1,10386403
2019,5,111357215,1,9,10500698
2019,5,111352918,7,1,10500712
2019,5,111357438,0.2,1,10509040
2019,12,111359817,3.5,1,10505938
2019,1,111360001,0.13,1,10509088
2019,5,111353368,1.1,1,10506011
2019,5,111353378,5.52,1,10506017
2019,5,111360032,6,1,10509099
2019,12,111360032,30,1,10509097
2019,2,111360032,11,1,10509098
2019,5,111353400,2,1,10506028
2019,17,111360119,3,9,10509120
2019,12,111360119,1,9,10509119
2019,5,111353602,1,1,10509141
2019,5,111353611,1,3,10509148
2019,4,111360611,0.12,1,10509203
2019,16,111360631,0.08,1,10500862
2019,1,111360631,0.08,1,10509204
2019,5,111360713,2.3,1,10509208
2019,12,111360713,8,1,10500865
2019,17,111358333,2,9,10500881
2019,5,123851849,1,1,13688529
2019,5,123851900,1,1,13688535
2019,2,123852119,1,1,13688561
2019,5,123852185,1,1,13688568
2019,5,123852266,1,1,13688572
2019,17,123852294,1,1,13688576
2019,5,123852424,4,1,13688596
2019,16,123852453,1,1,13688604
2019,5,113072992,34.1,1,10779982
2019,5,113073020,0.1,1,10779991
2019,12,113073020,0.1,1,10779992
2019,5,113073339,3,1,10780039
2019,5,113073347,1,1,10780044
2019,5,113073350,1,1,10780048
2019,5,113085995,1,1,10783878
2019,5,113073371,2,1,10780051
2019,1,113073392,1,1,10780054
2019,5,113073536,5,1,10780089
2019,17,113073536,1,9,10780091
2019,1,113073536,4,1,10780090
2019,8,113083226,8.6,1,10776131
2019,2,113083226,54.8,1,10776132
2019,8,113073963,25,9,10780160
2019,16,113074056,1,11,10780168
2019,12,113074056,1,11,10780167
2019,5,113074056,1,11,10783969
2019,5,113074088,,,10780176
2019,5,113074205,1,11,10780202
2019,5,113089429,1,1,10780236
2019,5,111359540,0.001,9,10509014
2019,5,111353420,2,9,10500757
2019,5,111353426,0.35,1,10506041
2019,13,111353456,1,1,10500768
2019,5,111357703,1,1,10509131
2019,5,111357718,3,1,10500795
2019,2,111353639,25,1,10506089
2019,9,111357845,,,10500807
2019,5,111353811,1,9,10506121
2019,17,111353930,31,9,10506141
2019,5,113084176,430,1,10786733
2019,4,113073000,0.1,1,10779986
2019,5,113085790,15,1,10783842
2019,5,113073065,1,1,10779999
2019,4,113073078,1,1,10780002
2019,5,113073093,27.2,1,10780005
2019,17,113085956,,,10783863
2019,4,113073314,0.7,1,10780029
2019,5,113082750,1.5,1,10776052
2019,16,113073348,3,9,10780047
2019,5,113085997,1,1,10783879
2019,5,113082816,1,1,10776065
2019,4,113073396,1,1,10780057
2019,8,113073532,3,9,10780087
2019,5,113082928,2,1,10776093
2019,5,113073628,12.8,1,10780121
2019,12,113073637,0.01,1,10780124
2019,16,113083252,1.2,1,10776136
2019,12,111358196,22,1,10500864
2019,12,111364308,0.48,1,10506181
2019,5,111364377,5,1,10506187
2019,5,111361068,1,1,10509251
2019,4,113074058,,,10780169
2019,5,113083396,1,11,10776157
2019,1,113083396,1,9,10776156
2019,5,113074160,1,11,10780190
2019,12,113089221,1,11,10780211
2019,5,113089289,3,9,10776179
2019,12,113089415,1.7,1,10780234
2019,5,113089433,1,1,10780240
2019,16,116080339,8,9,11400031
2019,5,116080339,1,1,11416388
2019,8,116080356,26,9,11416436
2019,13,116080356,1,9,11400052
2019,3,116080534,2,1,11400297
2019,12,116085266,0.2,1,11416519
2019,5,116080399,1,1,11400092
2019,5,116085401,2,1,11416662
2019,3,116085401,1,1,11416663
2019,5,116080618,50,1,11400391
2019,5,116087117,1,1,11417094
2019,1,116087117,1,1,11417093
2019,5,116087219,1,1,11417109
2019,1,116081781,1,1,11417128
2019,5,116059909,1,11,11417149
2019,1,116082399,1,1,11400471
2019,16,116088646,4,1,11400481
2019,1,116088646,3,1,11400479
2019,17,116088646,1,1,11400480
2019,13,116082642,1,11,11400489
2019,17,116082642,1,11,11400487
2019,16,119364722,1,11,12412500
2019,5,119325092,1,11,12403691
2019,5,119364842,3.4,1,12422525
2019,4,119325160,,,12403712
2019,12,119325170,1,11,12403715
2019,17,119325170,1,11,12403717
2019,4,119325170,1,11,12403716
2019,5,119364909,0.003,1,12403736
2019,5,119364913,0.002,1,12422541
2019,5,119325314,0.003,10,12403755
2019,5,119349822,1.05,1,12422560
2019,11,119325355,10.91,1,12403769
2019,5,119325355,5,9,12403768
2019,4,119365029,1,11,12422569
2019,17,119365029,7,9,12422568
2019,5,119365034,7.5,1,12422573
2019,12,119365035,1.53,1,12422575
2019,12,119325386,1,1,12422579
2019,5,119325386,1,1,12422578
2019,16,119325386,70,9,12422580
2019,17,119365042,1,11,12422581
2019,5,119325390,8,1,12403772
2019,4,119365113,1,11,12422594
2019,5,119325474,0.003,1,12422601
2019,3,119365177,112.95,1,12422604
2019,5,119365177,2.52,1,12422605
2019,5,119325615,1,1,12422613
2019,5,119350001,8.1,1,12412554
2019,12,119365277,0.5,1,12403817
2019,17,113074038,,,10780166
2019,5,113074089,1,11,10780177
2019,16,113089511,1,9,10776205
2019,12,117393091,1,1,11762724
2019,17,117401067,,,11758485
2019,17,117393164,,,11762740
2019,5,117401095,1,11,11758491
2019,16,117397527,1,11,11758498
2019,5,117401137,1,1,11758500
2019,4,117397576,3,9,11747176
2019,16,117393301,0.023,9,11762753
2019,17,117401181,,,11758507
2019,12,117401187,0.5,1,11747184
2019,12,117397640,1,9,11747186
2019,16,117397640,36,9,11747185
2019,5,117397640,1,9,11747187
2019,12,117393370,29,5,11747195
2019,12,117393370,0.54,1,11762763
2019,17,117401233,,,11762767
2019,17,115321992,,,11196969
2019,5,117401243,1,11,11762774
2019,17,117397727,0.006,9,11747211
2019,12,117393535,1,11,11762798
2019,5,117401313,15.4,1,11758521
2019,16,117401338,3.6,1,11758522
2019,17,117401341,,,11762805
2019,1,115320776,0.001,1,11182566
2019,5,115320776,0.001,1,11192359
2019,16,117401342,2,9,11762806
2019,5,117397889,6,1,11747224
2019,2,117401355,1.4,1,11758524
2019,16,117393613,0.8,9,11762809
2019,5,115308322,0.001,9,11182674
2019,17,115308349,,,11182677
