"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
144912019,14491,2019,"OH0420400","OH0420400","","N","N",,"I","FREDERICKTOWN","FREDERICKTOWN","Fredericktown","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2517,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-FEB-00,01-FEB-00,01-JAN-16,01-APR-20,01-APR-20,"N","KNOX","Non-MSA","Y","Y","Y"
144972019,14497,2019,"OH0430600","OH0430600","","N","N",,"I","MENTOR","MENTOR","Mentor","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",47289,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-14,01-JAN-14,01-JAN-16,01-APR-20,01-APR-20,"N","LAKE","Cleveland-Elyria, OH","Y","Y","Y"
144982019,14498,2019,"OH0430700","OH0430700","","N","N",,"I","MENTOR-ON-THE-LAKE","MENTOR-ON-THE-LAKE","Mentor-on-the-Lake","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",7400,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-SEP-12,01-SEP-12,01-JAN-16,,,"N","LAKE","Cleveland-Elyria, OH","Y","Y","Y"
145022019,14502,2019,"OH0431100","OH0431100","","N","N",,"I","WICKLIFFE","WICKLIFFE","Wickliffe","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",12758,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,1,30,1,9,10,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-JAN-16,,,"N","LAKE","Cleveland-Elyria, OH","Y","Y","Y"
145032019,14503,2019,"OH0431200","OH0431200","","N","N",,"I","WILLOUGHBY","WILLOUGHBY","Willoughby","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",23081,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-15,01-JAN-15,01-FEB-16,,,"N","LAKE","Cleveland-Elyria, OH","Y","Y","Y"
145082019,14508,2019,"OH0431800","OH0431800","","N","N",,"I","MADISON TOWNSHIP","MADISON TOWNSHIP","Madison Township, Lake County","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",15646,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-AUG-11,01-AUG-11,01-FEB-18,,,"N","LAKE","Cleveland-Elyria, OH","Y","Y","Y"
145122019,14512,2019,"OH0440000","OH0440000","","N","N",,"I","LAWRENCE","LAWRENCE","Lawrence","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",42022,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-JAN-16,,,"N","LAWRENCE","Huntington-Ashland, WV-KY-OH","Y","Y","Y"
145142019,14514,2019,"OH0440200","OH0440200","","N","N",,"I","IRONTON","IRONTON","Ironton","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",10576,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",13,0,13,2,1,3,0,0,01-JAN-98,01-FEB-07,01-FEB-07,01-JAN-16,01-APR-20,01-APR-20,"N","LAWRENCE","Huntington-Ashland, WV-KY-OH","Y","Y","Y"
145182019,14518,2019,"OH0450000","OH0450000","","N","N",,"I","LICKING","LICKING","Licking","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",65917,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",88,74,162,8,59,67,0,0,01-JAN-98,01-NOV-12,01-NOV-12,01-JUN-16,01-APR-20,01-APR-20,"N","LICKING","Columbus, OH","Y","Y","Y"
145192019,14519,2019,"OH0450100","OH0450100","","N","N",,"I","NEWARK","NEWARK","Newark","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",50340,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",58,2,60,6,9,15,0,0,01-JAN-98,01-JAN-98,01-JAN-98,01-JAN-16,01-APR-20,01-APR-20,"N","LICKING","Columbus, OH","Y","Y","Y"
145202019,14520,2019,"OH0450300","OH0450300","","N","N",,"I","GRANVILLE","GRANVILLE","Granville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5917,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-APR-10,01-APR-10,01-NOV-16,,,"N","LICKING","Columbus, OH","Y","Y","Y"
145212019,14521,2019,"OH0450700","OH0450700","","N","N",,"I","HEATH","HEATH","Heath","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",10933,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",19,0,19,1,8,9,0,0,01-JAN-98,01-FEB-98,01-FEB-98,01-JAN-16,01-APR-20,01-APR-20,"N","LICKING","Columbus, OH","Y","Y","Y"
145232019,14523,2019,"OH0450900","OH0450900","","N","N",,"I","JOHNSTOWN","JOHNSTOWN","Johnstown","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5119,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-JAN-16,01-APR-20,01-APR-20,"N","LICKING","Columbus, OH","Y","Y","Y"
145262019,14526,2019,"OH0451300","OH0451300","","N","N",,"I","UTICA","UTICA","Utica","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2253,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUL-04,01-JUL-04,01-JAN-16,01-APR-20,01-APR-20,"N","KNOX; LICKING","Columbus, OH","Y","Y","Y"
145312019,14531,2019,"OH0460000","OH0460000","","N","N",,"I","LOGAN","LOGAN","Logan","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",25458,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-05,01-JAN-05,01-FEB-16,01-APR-20,01-APR-20,"N","LOGAN","Non-MSA","Y","Y","Y"
145322019,14532,2019,"OH0460100","OH0460100","","N","N",,"I","BELLEFONTAINE","BELLEFONTAINE","Bellefontaine","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",13145,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",30,1,31,0,6,6,0,0,01-JAN-98,01-MAR-13,01-MAR-13,01-JAN-16,,,"N","LOGAN","Non-MSA","Y","Y","Y"
145332019,14533,2019,"OH0460200","OH0460200","","N","N",,"I","RUSSELLS POINT","RUSSELLS POINT","Russells Point","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1377,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAY-08,01-MAY-08,01-MAR-16,,,"N","LOGAN","Non-MSA","Y","Y","Y"
145352019,14535,2019,"OH0461000","OH0461000","","N","N",,"I","WEST LIBERTY","WEST LIBERTY","West Liberty","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1787,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-98,01-OCT-05,01-OCT-05,01-JAN-16,,,"N","LOGAN","Non-MSA","Y","Y","Y"
145372019,14537,2019,"OH0470000","OH0470000","","N","N",,"I","LORAIN","LORAIN","Lorain","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",60862,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-01,01-JAN-01,01-JAN-16,01-APR-20,01-APR-20,"N","LORAIN","Cleveland-Elyria, OH","Y","Y","Y"
145382019,14538,2019,"OH0470100","OH0470100","","N","N",,"I","AMHERST","AMHERST","Amherst","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",12166,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,0,21,0,8,8,0,0,01-JAN-98,01-SEP-01,01-SEP-01,01-FEB-16,01-APR-20,01-APR-20,"N","LORAIN","Cleveland-Elyria, OH","Y","Y","Y"
145402019,14540,2019,"OH0470300","OH0470300","","N","N",,"I","AVON LAKE","AVON LAKE","Avon Lake","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",24624,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-FEB-17,,,"N","LORAIN","Cleveland-Elyria, OH","Y","Y","Y"
145412019,14541,2019,"OH0470400","OH0470400","","N","N",,"I","ELYRIA","ELYRIA","Elyria","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",53806,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-05,01-JAN-05,01-MAR-16,,,"N","LORAIN","Cleveland-Elyria, OH","Y","Y","Y"
145422019,14542,2019,"OH0470500","OH0470500","","N","N",,"I","LORAIN","LORAIN","Lorain","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",64022,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-07,01-JAN-07,01-APR-16,,,"N","LORAIN","Cleveland-Elyria, OH","Y","Y","Y"
145452019,14545,2019,"OH0470800","OH0470800","","N","N",,"I","SHEFFIELD LAKE","SHEFFIELD LAKE","Sheffield Lake","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",8939,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAR-08,01-MAR-08,01-FEB-18,,,"N","LORAIN","Cleveland-Elyria, OH","Y","Y","Y"
145462019,14546,2019,"OH0470900","OH0470900","","N","N",,"I","WELLINGTON","WELLINGTON","Wellington","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4928,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-OCT-12,01-OCT-12,01-APR-20,01-APR-20,01-APR-20,"N","LORAIN","Cleveland-Elyria, OH","Y","Y","Y"
145502019,14550,2019,"OH0480000","OH0480000","","N","N",,"I","LUCAS","LUCAS","Lucas","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",49953,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-04,01-JAN-04,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145512019,14551,2019,"OH0480100","OH0480100","","N","N",,"I","MAUMEE","MAUMEE","Maumee","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",13656,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",38,3,41,5,11,16,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145522019,14552,2019,"OH0480200","OH0480200","","N","N",,"I","OREGON","OREGON","Oregon","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",19868,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-APR-04,01-APR-04,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145532019,14553,2019,"OH0480300","OH0480300","","N","N",,"I","OTTAWA HILLS","OTTAWA HILLS","Ottawa Hills","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4471,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-DEC-08,01-DEC-08,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145542019,14554,2019,"OH0480500","OH0480500","","N","N",,"I","SYLVANIA","SYLVANIA","Sylvania","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",19046,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,2,31,4,5,9,0,0,01-JAN-98,01-JAN-98,01-JAN-98,01-JAN-18,01-APR-20,01-APR-20,"N","LUCAS","Toledo, OH","Y","Y","Y"
145552019,14555,2019,"OH0480600","OH0480600","","N","N",,"I","SYLVANIA TOWNSHIP","SYLVANIA TOWNSHIP","Sylvania Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",29754,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",39,6,45,4,11,15,0,0,01-JAN-98,01-JAN-04,01-JAN-04,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145562019,14556,2019,"OH0480700","OH0480700","","N","N",,"I","TOLEDO","TOLEDO","Toledo","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",273505,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","Y",530,8,538,107,50,157,0,0,01-JAN-98,01-JAN-17,01-JAN-17,01-FEB-17,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145582019,14558,2019,"OH0481000","OH0481000","","N","N",,"I","HOLLAND","HOLLAND","Holland","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1642,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,0,0,0,0,0,01-JAN-98,01-JAN-02,01-JAN-02,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145592019,14559,2019,"OH0481100","OH0481100","","N","N",,"I","WATERVILLE","WATERVILLE","Waterville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",5518,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-AUG-99,01-AUG-99,01-JAN-16,01-APR-20,01-APR-20,"N","LUCAS","Toledo, OH","Y","Y","Y"
145602019,14560,2019,"OH0481300","OH0481300","","N","N",,"I","UNIVERSITY OF TOLEDO","UNIVERSITY OF TOLEDO","University of Toledo","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","University or College",0,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",29,5,34,4,3,7,0,0,01-JAN-98,01-AUG-12,01-AUG-12,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145622019,14562,2019,"OH0481800","OH0481800","","N","N",,"I","WATERVILLE TOWNSHIP","WATERVILLE TOWNSHIP","Waterville Township","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1705,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-06,01-JAN-06,01-MAR-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145632019,14563,2019,"OH0482200","OH0482200","","N","N",,"I","TOLEDO METRO PARK DIST","TOLEDO METRO PARK DIST","Toledo Metropolitan Park District","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","Other",0,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-FEB-07,01-FEB-07,01-JAN-16,,,"N","LUCAS","Toledo, OH","Y","Y","Y"
145652019,14565,2019,"OH0490000","OH0490000","","N","N",,"I","MADISON","MADISON","Madison","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","County",25736,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",23,4,27,6,10,16,0,0,01-JAN-98,01-JUN-09,01-JUN-09,01-JAN-16,01-APR-20,01-APR-20,"N","MADISON","Columbus, OH","Y","Y","Y"
145662019,14566,2019,"OH0490100","OH0490100","","N","N",,"I","LONDON","LONDON","London","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",10320,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-99,01-JAN-99,01-JAN-16,,,"N","MADISON","Columbus, OH","Y","Y","Y"
145672019,14567,2019,"OH0490200","OH0490200","","N","N",,"I","WEST JEFFERSON","WEST JEFFERSON","West Jefferson","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4435,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-FEB-08,01-FEB-08,01-JAN-16,,,"N","MADISON","Columbus, OH","Y","Y","Y"
145722019,14572,2019,"OH0500100","OH0500100","","N","N",,"I","AUSTINTOWN","AUSTINTOWN","Austintown","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",35014,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-06,01-JAN-06,01-FEB-16,,,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145732019,14573,2019,"OH0500200","OH0500200","","N","N",,"I","BOARDMAN","BOARDMAN","Boardman","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",38975,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-04,01-JAN-04,01-JAN-16,01-APR-20,01-APR-20,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145742019,14574,2019,"OH0500300","OH0500300","","N","N",,"I","CAMPBELL","CAMPBELL","Campbell","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",7815,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUN-99,01-JUN-99,01-JAN-16,01-APR-20,01-APR-20,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145752019,14575,2019,"OH0500400","OH0500400","","N","N",,"I","CANFIELD","CANFIELD","Canfield","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",7199,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,2,20,1,5,6,0,0,01-JAN-98,01-JAN-03,01-JAN-03,01-JAN-16,01-APR-20,01-APR-20,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145762019,14576,2019,"OH0500500","OH0500500","","N","N",,"I","LOWELLVILLE","LOWELLVILLE","Lowellville","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1090,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-DEC-99,01-DEC-99,01-JAN-16,,,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145772019,14577,2019,"OH0500600","OH0500600","","N","N",,"I","POLAND VILLAGE","POLAND VILLAGE","Poland Village","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",2420,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-07,01-JAN-07,01-JAN-16,01-APR-20,01-APR-20,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145782019,14578,2019,"OH0500700","OH0500700","","N","N",,"I","SEBRING","SEBRING","Sebring","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",4200,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAY-05,01-MAY-05,01-JAN-16,01-APR-20,01-APR-20,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145792019,14579,2019,"OH0500800","OH0500800","","N","N",,"I","STRUTHERS","STRUTHERS","Struthers","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",10148,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-MAR-98,01-MAR-98,01-JAN-16,01-APR-20,01-APR-20,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145802019,14580,2019,"OH0500900","OH0500900","","N","N",,"I","YOUNGSTOWN","YOUNGSTOWN","Youngstown","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",64722,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JAN-04,01-JAN-04,01-MAY-19,01-APR-20,01-APR-20,"N","TRUMBULL; MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
145812019,14581,2019,"OH0501100","OH0501100","","N","N",,"I","CRAIG BEACH","CRAIG BEACH","Craig Beach","","A",39,"Ohio","OH","OH","3","East North Central","2","Midwest","Region II","City",1115,23385,"OHUCR0001","Ohio Department of Public Safety Office of Criminal Justice Services","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-98,01-JUN-06,01-JUN-06,01-JUN-16,01-APR-20,01-APR-20,"N","MAHONING","Youngstown-Warren-Boardman, OH-PA","Y","Y","Y"
